ccess /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/alpha/mm read: 0 write: 0
45650888 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m32r/platforms/m32700ut read: 0 write: 0
45650898 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m32r/platforms/oaks32r read: 0 write: 0
45650909 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m32r/platforms/m32104ut read: 0 write: 0
45650920 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m32r/platforms/mappi3 read: 0 write: 0
45650933 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m32r/boot read: 0 write: 0
45650944 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m32r/boot/compressed read: 0 write: 0
45650955 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m32r/oprofile read: 0 write: 0
45651161 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm read: 0 write: 0
45651180 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-orion5x read: 0 write: 0
45651194 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-s3c2443 read: 0 write: 0
45651214 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-footbridge read: 0 write: 0
45651231 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-ixp4xx read: 0 write: 0
45651248 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-mx1 read: 0 write: 0
45651264 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-ns9xxx read: 0 write: 0
45651278 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-s3c6410 read: 0 write: 0
45651289 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/kernel read: 0 write: 0
45651305 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-sa1100 read: 0 write: 0
45651319 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-stmp378x read: 0 write: 0
45651335 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-at91 read: 0 write: 0
45651346 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/plat-iop read: 0 write: 0
45651359 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mm read: 0 write: 0
45651375 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-mxc91231 read: 0 write: 0
45651392 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-mx2 read: 0 write: 0
45651405 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/plat-mxc read: 0 write: 0
45651422 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-iop13xx read: 0 write: 0
45651438 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-pxa read: 0 write: 0
45651449 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/lib read: 0 write: 0
45651468 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-clps711x read: 0 write: 0
45651485 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-ixp2000 read: 0 write: 0
45651499 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/plat-s3c24xx read: 0 write: 0
45651513 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-l7200 read: 0 write: 0
45651527 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/plat-pxa read: 0 write: 0
45651538 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/nwfpe read: 0 write: 0
45651551 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/plat-omap read: 0 write: 0
