Fri Jun 15 03:22:51 2012  INFO SystemCredentials       | :1339755771095:SystemCredentials:bootstrap:COMPONENT_INFO:initializing:storage
Fri Jun 15 03:22:51 2012  INFO SystemCredentials       | :1339755771095:SystemCredentials:bootstrap:COMPONENT_INFO:initialized:storage:C=US,O=Cloud,OU=Eucalyptus,CN=storage
Fri Jun 15 03:22:51 2012  INFO DefaultCryptoProvider   | :1339755771421:DefaultCryptoProvider:bootstrap:GENERATE_CERTIFICATE:CN=walrus, OU=Eucalyptus, O=Cloud, C=US:CN=walrus, OU=Eucalyptus, O=Cloud, C=US
Fri Jun 15 03:22:51 2012  INFO AbstractKeyStore        | Writing back keystore: //var/lib/eucalyptus/keys/euca.p12
Fri Jun 15 03:22:51 2012  INFO AbstractKeyStore        | Writing back keystore: //var/lib/eucalyptus/keys/euca.p12
Fri Jun 15 03:22:51 2012  INFO SystemCredentials       | :1339755771465:SystemCredentials:bootstrap:COMPONENT_INFO:initializing:walrus
Fri Jun 15 03:22:51 2012  INFO SystemCredentials       | :1339755771465:SystemCredentials:bootstrap:COMPONENT_INFO:initializing:walrus
Fri Jun 15 03:22:51 2012  INFO SystemCredentials       | :1339755771466:SystemCredentials:bootstrap:COMPONENT_INFO:initialized:walrus:C=US,O=Cloud,OU=Eucalyptus,CN=walrus
Fri Jun 15 03:22:51 2012  INFO DefaultCryptoProvider   | :1339755771768:DefaultCryptoProvider:bootstrap:GENERATE_CERTIFICATE:CN=bootstrap, OU=Eucalyptus, O=Cloud, C=US:CN=bootstrap, OU=Eucalyptus, O=Cloud, C=US
Fri Jun 15 03:22:51 2012  INFO AbstractKeyStore        | Writing back keystore: //var/lib/eucalyptus/keys/euca.p12
Fri Jun 15 03:22:51 2012  INFO AbstractKeyStore        | Writing back keystore: //var/lib/eucalyptus/keys/euca.p12
Fri Jun 15 03:22:51 2012  INFO SystemCredentials       | :1339755771823:SystemCredentials:bootstrap:COMPONENT_INFO:initializing:bootstrap
Fri Jun 15 03:22:51 2012  INFO SystemCredentials       | :1339755771823:SystemCredentials:bootstrap:COMPONENT_INFO:initializing:bootstrap
